route_id,bus_details,segment_sequence,start_stop_id,end_stop_id,start_stop_name,start_lat,start_lon,end_stop_name,end_lat,end_lon,segment_id
1302,154-Towards-T.NAGAR,14,3402,3609,Ramachandra Hospital/SRMC,13.036964,80.141731,Retteri/Chettiyar Agaram,13.0363,80.14624,3402_3609
1302,154-Towards-T.NAGAR,15,3609,3673,Retteri/Chettiyar Agaram,13.0363,80.14624,Porur,13.034636,80.156368,3609_3673
1302,154-Towards-T.NAGAR,16,3673,3337,Porur,13.034636,80.156368,Gopala Krishna Theatre,13.03369,80.161111,3673_3337
1302,154-Towards-T.NAGAR,17,3337,3338,Gopala Krishna Theatre,13.03369,80.161111,Sakthi nagar,13.032713,80.162922,3337_3338
1302,154-Towards-T.NAGAR,18,3338,3490,Sakthi nagar,13.032713,80.162922,Mugalivakkam,13.029415,80.168824,3338_3490
1302,154-Towards-T.NAGAR,19,3490,3339,Mugalivakkam,13.029415,80.168824,Moon Light,13.025036,80.176664,3490_3339
1302,154-Towards-T.NAGAR,20,3339,3142,Moon Light,13.025036,80.176664,DLF/L&T,13.023807,80.17892,3339_3142
1302,154-Towards-T.NAGAR,21,3142,3111,DLF/L&T,13.023807,80.17892,Ramapuram,13.020983,80.183925,3142_3111
1302,154-Towards-T.NAGAR,22,3111,3340,Ramapuram,13.020983,80.183925,Nandhambakkam,13.01677,80.18954,3111_3340
1302,154-Towards-T.NAGAR,23,3340,3403,Nandhambakkam,13.01677,80.18954,Jayanthi Theatre,13.014438,80.193487,3340_3403
1302,154-Towards-T.NAGAR,24,3403,3341,Jayanthi Theatre,13.014438,80.193487,Butt Road Kalyana Mandapam,13.011043,80.19569,3403_3341
1302,154-Towards-T.NAGAR,25,3341,3112,Butt Road Kalyana Mandapam,13.011043,80.19569,Butt Road,13.008635,80.197825,3341_3112
1302,154-Towards-T.NAGAR,26,3112,3113,Butt Road,13.008635,80.197825,Guindy,13.00858,80.202424,3112_3113
1302,154-Towards-T.NAGAR,27,3113,3114,Guindy,13.00858,80.202424,Guindy Railway Station/Guindy Air Scotts,13.009251,80.210712,3113_3114
1302,154-Towards-T.NAGAR,28,3114,3392,Guindy Railway Station/Guindy Air Scotts,13.009251,80.210712,Chellammal College/SPIC,13.012212,80.220434,3114_3392
1302,154-Towards-T.NAGAR,29,3392,3186,Chellammal College/SPIC,13.012212,80.220434,Chinnamalai/Little Mount/Saidapet Court,13.01538,80.224976,3392_3186
1302,154-Towards-T.NAGAR,30,3186,3265,Chinnamalai/Little Mount/Saidapet Court,13.01538,80.224976,Saidapet,13.021907,80.226027,3186_3265
1302,154-Towards-T.NAGAR,31,3265,3394,Saidapet,13.021907,80.226027,C.I.T Nagar,13.02841,80.230854,3265_3394
1302,154-Towards-T.NAGAR,32,3394,3395,C.I.T Nagar,13.02841,80.230854,T. Nagar Bus Terminus,13.033959,80.230406,3394_3395
1303,21D-Towards-BROADWAY,1,3295,3224,Thiruvanmiyur Terminus,12.987261,80.259121,Jayanthi Theatre,12.988712,80.255806,3295_3224
1303,21D-Towards-BROADWAY,2,3224,3205,Jayanthi Theatre,12.988712,80.255806,Indra Nagar Water Tank,12.995249,80.252874,3224_3205
1303,21D-Towards-BROADWAY,3,3205,3185,Indra Nagar Water Tank,12.995249,80.252874,Adyar Bus Depot,12.996908,80.256731,3205_3185
1303,21D-Towards-BROADWAY,4,3185,3666,Adyar Bus Depot,12.996908,80.256731,Vannandurai,12.996278,80.262441,3185_3666
1303,21D-Towards-BROADWAY,5,3666,3206,Vannandurai,12.996278,80.262441,Velankanni Koil/Besant Nagar Church,12.996111,80.267669,3666_3206
1303,21D-Towards-BROADWAY,6,3206,3667,Velankanni Koil/Besant Nagar Church,12.996111,80.267669,Besant Nagar Depot,13.001126,80.26729,3206_3667
1303,21D-Towards-BROADWAY,7,3667,3469,Besant Nagar Depot,13.001126,80.26729,Avvai House,13.007407,80.261635,3667_3469
1303,21D-Towards-BROADWAY,8,3469,3136,Avvai House,13.007407,80.261635,Adyar Malar Hospital,13.008488,80.258931,3469_3136
1303,21D-Towards-BROADWAY,9,3136,3223,Adyar Malar Hospital,13.008488,80.258931,AMS Hospital/Satya Studio/Janaki College,13.016284,80.259574,3136_3223
1303,21D-Towards-BROADWAY,10,3223,3549,AMS Hospital/Satya Studio/Janaki College,13.016284,80.259574,Music_College,13.01915,80.26404,3223_3549
1303,21D-Towards-BROADWAY,11,3549,3207,Music_College,13.01915,80.26404,MRC_Nagar,13.021257,80.270174,3549_3207
1303,21D-Towards-BROADWAY,12,3207,3137,MRC_Nagar,13.021257,80.270174,Pattinambakkam_Arch,13.02531,80.274815,3207_3137
1303,21D-Towards-BROADWAY,13,3137,3550,Pattinambakkam_Arch,13.02531,80.274815,Santhome_High_road/ Santhome_Employement_Office,13.02996,80.276748,3137_3550
1303,21D-Towards-BROADWAY,14,3550,3569,Santhome_High_road/ Santhome_Employement_Office,13.02996,80.276748,Santhome High School,13.032549,80.277371,3550_3569
1303,21D-Towards-BROADWAY,15,3569,3463,Santhome High School,13.032549,80.277371,All India Radio Bus Stop/Light House,13.039021,80.278671,3569_3463
1303,21D-Towards-BROADWAY,16,3463,3668,All India Radio Bus Stop/Light House,13.039021,80.278671,Queen_Marys_College,13.045717,80.280036,3463_3668
1303,21D-Towards-BROADWAY,17,3668,3275,Queen_Marys_College,13.045717,80.280036,V_House,13.049175,80.280493,3668_3275
1303,21D-Towards-BROADWAY,18,3275,3208,V_House,13.049175,80.280493,Kannagi_Statue,13.056277,80.281705,3275_3208
1303,21D-Towards-BROADWAY,19,3208,3466,Kannagi_Statue,13.056277,80.281705,Chepauk/Ezhilagam,13.063152,80.283166,3208_3466
1303,21D-Towards-BROADWAY,20,3466,3598,Chepauk/Ezhilagam,13.063152,80.283166,War_Memorial,13.07468,80.28623,3466_3598
1303,21D-Towards-BROADWAY,21,3598,3209,War_Memorial,13.07468,80.28623,Secretariat,13.080693,80.288209,3598_3209
1303,21D-Towards-BROADWAY,22,3209,3619,Secretariat,13.080693,80.288209,RBI,13.082862,80.289028,3209_3619
1303,21D-Towards-BROADWAY,23,3619,3276,RBI,13.082862,80.289028,Parrys_Corner,13.088601,80.289459,3619_3276
1303,21D-Towards-BROADWAY,24,3276,3100,Parrys_Corner,13.088601,80.289459,Broadway,13.087596,80.283738,3276_3100
1304,21D-Towards-THIRUVANMIYUR,1,3100,3134,Broadway,13.087596,80.283738,Parrys_Corner,13.088863,80.289717,3100_3134
1304,21D-Towards-THIRUVANMIYUR,2,3134,3210,Parrys_Corner,13.088863,80.289717,Secretariat,13.080652,80.288443,3134_3210
1304,21D-Towards-THIRUVANMIYUR,3,3210,3684,Secretariat,13.080652,80.288443,War_Memorial,13.074369,80.286192,3210_3684
1304,21D-Towards-THIRUVANMIYUR,4,3684,3133,War_Memorial,13.074369,80.286192,Anna Square/Madras University,13.065934,80.284035,3684_3133
1304,21D-Towards-THIRUVANMIYUR,5,3133,3367,Anna Square/Madras University,13.065934,80.284035,Chepauk/Ezhilagam,13.06264,80.28314,3133_3367
1304,21D-Towards-THIRUVANMIYUR,6,3367,3211,Chepauk/Ezhilagam,13.06264,80.28314,Kannagi_Statue,13.056789,80.281919,3367_3211
1304,21D-Towards-THIRUVANMIYUR,7,3211,3217,Kannagi_Statue,13.056789,80.281919,V_House,13.050348,80.280808,3211_3217
1304,21D-Towards-THIRUVANMIYUR,8,3217,3212,V_House,13.050348,80.280808,Queen_Marys_College,13.045713,80.280214,3217_3212
1304,21D-Towards-THIRUVANMIYUR,9,3212,3565,Queen_Marys_College,13.045713,80.280214,All_India_Radio_Bus_Stop,13.0391,80.27894,3212_3565
1304,21D-Towards-THIRUVANMIYUR,10,3565,3464,All_India_Radio_Bus_Stop,13.0391,80.27894,Santhome Church,13.03121,80.27753,3565_3464
1304,21D-Towards-THIRUVANMIYUR,11,3464,3135,Santhome Church,13.03121,80.27753,Pattinambakkam,13.026128,80.275338,3464_3135
1304,21D-Towards-THIRUVANMIYUR,12,3135,3213,Pattinambakkam,13.026128,80.275338,MRC_Nagar,13.020857,80.269941,3135_3213
1304,21D-Towards-THIRUVANMIYUR,13,3213,3465,MRC_Nagar,13.020857,80.269941,Music_College,13.018914,80.263148,3213_3465
1304,21D-Towards-THIRUVANMIYUR,14,3465,3218,Music_College,13.018914,80.263148,AMS Hospital/Satya Studio/Janaki College,13.016078,80.259762,3465_3218
1304,21D-Towards-THIRUVANMIYUR,15,3218,3620,AMS Hospital/Satya Studio/Janaki College,13.016078,80.259762,Avvai Home,13.007463,80.261472,3218_3620
1304,21D-Towards-THIRUVANMIYUR,16,3620,3467,Avvai Home,13.007463,80.261472,Rajaji Bhavan,13.003147,80.268658,3620_3467
1304,21D-Towards-THIRUVANMIYUR,17,3467,3214,Rajaji Bhavan,13.003147,80.268658,Velankanni Koil/Besant Nagar Church,12.995614,80.267438,3467_3214
1304,21D-Towards-THIRUVANMIYUR,18,3214,3428,Velankanni Koil/Besant Nagar Church,12.995614,80.267438,Vannandurai,12.996137,80.262838,3214_3428
1304,21D-Towards-THIRUVANMIYUR,19,3428,3671,Vannandurai,12.996137,80.262838,Adyar Depot,12.996827,80.255645,3428_3671
1304,21D-Towards-THIRUVANMIYUR,20,3671,3672,Adyar Depot,12.996827,80.255645,Indira Nagar Water Tank,12.994577,80.252523,3671_3672
1304,21D-Towards-THIRUVANMIYUR,21,3672,3226,Indira Nagar Water Tank,12.994577,80.252523,Jayanthi Theatre,12.988511,80.256028,3672_3226
1304,21D-Towards-THIRUVANMIYUR,22,3226,3295,Jayanthi Theatre,12.988511,80.256028,Thiruvanmiyur Terminus,12.987261,80.259121,3226_3295
1305,21L-Towards-BROADWAY,1,3381,3653,Vijaya Nagar Bus Stand,12.975873,80.220999,Dhandeeswaram,12.983035,80.221958,3381_3653
1305,21L-Towards-BROADWAY,2,3653,3356,Dhandeeswaram,12.983035,80.221958,Gandhi Road,12.98655,80.22292,3653_3356
1305,21L-Towards-BROADWAY,3,3356,3479,Gandhi Road,12.98655,80.22292,Guru Nanak College,12.99062,80.220199,3356_3479
1305,21L-Towards-BROADWAY,4,3479,3222,Guru Nanak College,12.99062,80.220199,Check Post,12.997567,80.216417,3479_3222
1305,21L-Towards-BROADWAY,5,3222,3591,Check Post,12.997567,80.216417,Kannigapuram,13.004738,80.220194,3222_3591
1305,21L-Towards-BROADWAY,6,3591,3533,Kannigapuram,13.004738,80.220194,Halda,13.010985,80.222862,3591_3533
1305,21L-Towards-BROADWAY,7,3533,3522,Halda,13.010985,80.222862,Little Mount/Saidapet Court/Chinnamalai,13.013898,80.22657,3533_3522
1305,21L-Towards-BROADWAY,8,3522,3294,Little Mount/Saidapet Court/Chinnamalai,13.013898,80.22657,Anna University/Gandhi Mandabam,13.008251,80.2334,3522_3294
1305,21L-Towards-BROADWAY,9,3294,3627,Anna University/Gandhi Mandabam,13.008251,80.2334,CLRI/IIT Madras,13.006883,80.240639,3294_3627
1305,21L-Towards-BROADWAY,10,3627,3385,CLRI/IIT Madras,13.006883,80.240639,Gandhi Nagar/Madhya Kailash,13.006892,80.249581,3627_3385
1305,21L-Towards-BROADWAY,11,3385,3429,Gandhi Nagar/Madhya Kailash,13.006892,80.249581,Adayar Signal,13.006689,80.25382,3385_3429
1305,21L-Towards-BROADWAY,12,3429,3618,Adayar Signal,13.006689,80.25382,Adyar Signal/Adyar Aavin/Malar Hospital,13.007483,80.258342,3429_3618
1305,21L-Towards-BROADWAY,13,3618,3223,Adyar Signal/Adyar Aavin/Malar Hospital,13.007483,80.258342,AMS Hospital/Satya Studio/Janaki College,13.016284,80.259574,3618_3223
1305,21L-Towards-BROADWAY,14,3223,3207,AMS Hospital/Satya Studio/Janaki College,13.016284,80.259574,MRC_Nagar,13.021257,80.270174,3223_3207
1305,21L-Towards-BROADWAY,15,3207,3137,MRC_Nagar,13.021257,80.270174,Pattinambakkam_Arch,13.02531,80.274815,3207_3137
1305,21L-Towards-BROADWAY,16,3137,3550,Pattinambakkam_Arch,13.02531,80.274815,Santhome_High_road/ Santhome_Employement_Office,13.02996,80.276748,3137_3550
1305,21L-Towards-BROADWAY,17,3550,3463,Santhome_High_road/ Santhome_Employement_Office,13.02996,80.276748,All India Radio Bus Stop/Light House,13.039021,80.278671,3550_3463
1305,21L-Towards-BROADWAY,18,3463,3668,All India Radio Bus Stop/Light House,13.039021,80.278671,Queen_Marys_College,13.045717,80.280036,3463_3668
1305,21L-Towards-BROADWAY,19,3668,3466,Queen_Marys_College,13.045717,80.280036,Chepauk/Ezhilagam,13.063152,80.283166,3668_3466
1305,21L-Towards-BROADWAY,20,3466,3669,Chepauk/Ezhilagam,13.063152,80.283166,secretariat,13.080559,80.288201,3466_3669
1305,21L-Towards-BROADWAY,21,3669,3372,secretariat,13.080559,80.288201,Parrys,13.08531,80.2848,3669_3372
1305,21L-Towards-BROADWAY,22,3372,3100,Parrys,13.08531,80.2848,Broadway,13.087596,80.283738,3372_3100
1306,21L-Towards-VELACHERY,1,3100,3134,Broadway,13.087596,80.283738,Parrys_Corner,13.088863,80.289717,3100_3134
1306,21L-Towards-VELACHERY,2,3134,3210,Parrys_Corner,13.088863,80.289717,Secretariat,13.080652,80.288443,3134_3210
1306,21L-Towards-VELACHERY,3,3210,3367,Secretariat,13.080652,80.288443,Chepauk/Ezhilagam,13.06264,80.28314,3210_3367
1306,21L-Towards-VELACHERY,4,3367,3212,Chepauk/Ezhilagam,13.06264,80.28314,Queen_Marys_College,13.045713,80.280214,3367_3212
1306,21L-Towards-VELACHERY,5,3212,3565,Queen_Marys_College,13.045713,80.280214,All_India_Radio_Bus_Stop,13.0391,80.27894,3212_3565
1306,21L-Towards-VELACHERY,6,3565,3464,All_India_Radio_Bus_Stop,13.0391,80.27894,Santhome Church,13.03121,80.27753,3565_3464
1306,21L-Towards-VELACHERY,7,3464,3135,Santhome Church,13.03121,80.27753,Pattinambakkam,13.026128,80.275338,3464_3135
1306,21L-Towards-VELACHERY,8,3135,3213,Pattinambakkam,13.026128,80.275338,MRC_Nagar,13.020857,80.269941,3135_3213
1306,21L-Towards-VELACHERY,9,3213,3218,MRC_Nagar,13.020857,80.269941,AMS Hospital/Satya Studio/Janaki College,13.016078,80.259762,3213_3218
1306,21L-Towards-VELACHERY,10,3218,3566,AMS Hospital/Satya Studio/Janaki College,13.016078,80.259762,Adyar Signal,13.00648,80.25394,3218_3566
1306,21L-Towards-VELACHERY,11,3566,3389,Adyar Signal,13.00648,80.25394,Madhya Kailash/CLRI,13.006605,80.246591,3566_3389
1306,21L-Towards-VELACHERY,12,3389,3426,Madhya Kailash/CLRI,13.006605,80.246591,Anna University,13.008041,80.23342,3389_3426
1306,21L-Towards-VELACHERY,13,3426,3661,Anna University,13.008041,80.23342,Halda,13.010932,80.223067,3426_3661
1306,21L-Towards-VELACHERY,14,3661,3523,Halda,13.010932,80.223067,Kannigapuram,13.004494,80.220235,3661_3523
1306,21L-Towards-VELACHERY,15,3523,3219,Kannigapuram,13.004494,80.220235,Check Post,12.9975,80.216574,3523_3219
1306,21L-Towards-VELACHERY,16,3219,3443,Check Post,12.9975,80.216574,Gurunanak College,12.990388,80.220503,3219_3443
1306,21L-Towards-VELACHERY,17,3443,3524,Gurunanak College,12.990388,80.220503,Gandhi Road,12.98772,80.22311,3443_3524
1306,21L-Towards-VELACHERY,18,3524,3352,Gandhi Road,12.98772,80.22311,Dhandeeswaram,12.983326,80.22224,3524_3352
1306,21L-Towards-VELACHERY,19,3352,3381,Dhandeeswaram,12.983326,80.22224,Vijaya Nagar Bus Stand,12.975873,80.220999,3352_3381
1308,221H-Towards-THIRUPPORUR,1,3701,3595,Central/Moore Market,13.082137,80.275592,Simpson/P.Orr & Sons,13.07067,80.27423,3701_3595
1308,221H-Towards-THIRUPPORUR,2,3595,3319,Simpson/P.Orr & Sons,13.07067,80.27423,TVS/HDFC,13.059252,80.259749,3595_3319
1308,221H-Towards-THIRUPPORUR,3,3319,3477,TVS/HDFC,13.059252,80.259749,D.M.S,13.046934,80.248627,3319_3477
1308,221H-Towards-THIRUPPORUR,4,3477,3688,D.M.S,13.046934,80.248627,Saidapet,13.023344,80.227667,3477_3688
1308,221H-Towards-THIRUPPORUR,5,3688,3294,Saidapet,13.023344,80.227667,Anna University/Gandhi Mandabam,13.008251,80.2334,3688_3294
1308,221H-Towards-THIRUPPORUR,6,3294,3242,Anna University/Gandhi Mandabam,13.008251,80.2334,WPT/Indira Nagar,12.997355,80.249087,3294_3242
1308,221H-Towards-THIRUPPORUR,7,3242,3645,WPT/Indira Nagar,12.997355,80.249087,SRP Tools,12.97873,80.252629,3242_3645
1308,221H-Towards-THIRUPPORUR,8,3645,3646,SRP Tools,12.97873,80.252629,Kandanchavadi,12.965151,80.24738,3645_3646
1308,221H-Towards-THIRUPPORUR,9,3646,3503,Kandanchavadi,12.965151,80.24738,Thuraipakkam Tea Stall/Shivaram,12.951766,80.241718,3646_3503
1308,221H-Towards-THIRUPPORUR,10,3503,3628,Thuraipakkam Tea Stall/Shivaram,12.951766,80.241718,Muttukkaranchavadi,12.930504,80.231753,3503_3628
1308,221H-Towards-THIRUPPORUR,11,3628,3343,Muttukkaranchavadi,12.930504,80.231753,Karapakkam,12.913289,80.229341,3628_3343
1308,221H-Towards-THIRUPPORUR,12,3343,3507,Karapakkam,12.913289,80.229341,Sholinganallur,12.899351,80.227919,3343_3507
1308,221H-Towards-THIRUPPORUR,13,3507,3359,Sholinganallur,12.899351,80.227919,Kumaran Nagar,12.877933,80.22693,3507_3359
1308,221H-Towards-THIRUPPORUR,14,3359,3508,Kumaran Nagar,12.877933,80.22693,Navallur ,12.844926,80.22666,3359_3508
1308,221H-Towards-THIRUPPORUR,15,3508,3454,Navallur ,12.844926,80.22666,Palavasthic Chemicals,12.816585,80.229683,3508_3454
1308,221H-Towards-THIRUPPORUR,16,3454,3510,Palavasthic Chemicals,12.816585,80.229683,Hindustan College,12.801036,80.223788,3454_3510
1308,221H-Towards-THIRUPPORUR,17,3510,3511,Hindustan College,12.801036,80.223788,Kelambakkam,12.786276,80.220435,3510_3511
1308,221H-Towards-THIRUPPORUR,18,3511,3512,Kelambakkam,12.786276,80.220435,Chengammal/PSB College,12.770775,80.213192,3511_3512
1308,221H-Towards-THIRUPPORUR,19,3512,3448,Chengammal/PSB College,12.770775,80.213192,Koman Nagar Road Junction,12.744287,80.200479,3512_3448
1308,221H-Towards-THIRUPPORUR,20,3448,3714,Koman Nagar Road Junction,12.744287,80.200479,Kalavakkam,12.741619,80.197187,3448_3714
1308,221H-Towards-THIRUPPORUR,21,3714,3514,Kalavakkam,12.741619,80.197187,Thiruporur Murugan Temple,12.725305,80.188154,3714_3514
1309,23C-Towards-AYANAVARAM B.S,1,3438,3214,Besant Nagar,13.000314,80.265709,Velankanni Koil/Besant Nagar Church,12.995614,80.267438,3438_3214
1309,23C-Towards-AYANAVARAM B.S,2,3214,3428,Velankanni Koil/Besant Nagar Church,12.995614,80.267438,Vannandurai,12.996137,80.262838,3214_3428
1309,23C-Towards-AYANAVARAM B.S,3,3428,3290,Vannandurai,12.996137,80.262838,Adyar Depot,12.997669,80.25585,3428_3290
1309,23C-Towards-AYANAVARAM B.S,4,3290,3566,Adyar Depot,12.997669,80.25585,Adyar Signal,13.00648,80.25394,3290_3566
1309,23C-Towards-AYANAVARAM B.S,5,3566,3389,Adyar Signal,13.00648,80.25394,Madhya Kailash/CLRI,13.006605,80.246591,3566_3389
1309,23C-Towards-AYANAVARAM B.S,6,3389,3318,Madhya Kailash/CLRI,13.006605,80.246591,Gandhi Mandapam/Anna University,13.007388,80.236858,3389_3318
1309,23C-Towards-AYANAVARAM B.S,7,3318,3186,Gandhi Mandapam/Anna University,13.007388,80.236858,Chinnamalai/Little Mount/Saidapet Court,13.01538,80.224976,3318_3186
1309,23C-Towards-AYANAVARAM B.S,8,3186,3115,Chinnamalai/Little Mount/Saidapet Court,13.01538,80.224976,Saidapet/Bali Towers,13.018918,80.224303,3186_3115
1309,23C-Towards-AYANAVARAM B.S,9,3115,3481,Saidapet/Bali Towers,13.018918,80.224303,Thamaraipakkam Sivsn Koil,13.02538,80.22974,3115_3481
1309,23C-Towards-AYANAVARAM B.S,10,3481,3421,Thamaraipakkam Sivsn Koil,13.02538,80.22974,Nandanam Housing Board,13.029611,80.237099,3481_3421
1309,23C-Towards-AYANAVARAM B.S,11,3421,3541,Nandanam Housing Board,13.029611,80.237099,Nandhanam Post Office/Military Quarters,13.031786,80.241015,3421_3541
1309,23C-Towards-AYANAVARAM B.S,12,3541,3417,Nandhanam Post Office/Military Quarters,13.031786,80.241015,SIET,13.0355,80.246066,3541_3417
1309,23C-Towards-AYANAVARAM B.S,13,3417,3128,SIET,13.0355,80.246066,Vanavil,13.040588,80.247036,3417_3128
1309,23C-Towards-AYANAVARAM B.S,14,3128,3104,Vanavil,13.040588,80.247036,DMS,13.047059,80.248352,3128_3104
1309,23C-Towards-AYANAVARAM B.S,15,3104,3116,DMS,13.047059,80.248352,Thousand Lights/Church Park,13.056747,80.256667,3104_3116
1309,23C-Towards-AYANAVARAM B.S,16,3116,3621,Thousand Lights/Church Park,13.056747,80.256667,LIC,13.062794,80.263678,3116_3621
1309,23C-Towards-AYANAVARAM B.S,17,3621,3482,LIC,13.062794,80.263678,dams Road,13.066966,80.268524,3621_3482
1309,23C-Towards-AYANAVARAM B.S,18,3482,3483,dams Road,13.066966,80.268524,Pudhupettai Market,13.070285,80.265819,3482_3483
1309,23C-Towards-AYANAVARAM B.S,19,3483,3157,Pudhupettai Market,13.070285,80.265819,Egmore Court/Commissioner Office,13.07289,80.261893,3483_3157
1309,23C-Towards-AYANAVARAM B.S,20,3157,3155,Egmore Court/Commissioner Office,13.07289,80.261893,Albert Theatre,13.076343,80.264107,3157_3155
1309,23C-Towards-AYANAVARAM B.S,21,3155,3680,Albert Theatre,13.076343,80.264107,Egmore Railway Station,13.077257,80.261051,3155_3680
1309,23C-Towards-AYANAVARAM B.S,22,3680,3125,Egmore Railway Station,13.077257,80.261051,Baby Hospital,13.075473,80.258785,3680_3125
1309,23C-Towards-AYANAVARAM B.S,23,3125,3126,Baby Hospital,13.075473,80.258785,Dasaprakash,13.079687,80.254505,3125_3126
1309,23C-Towards-AYANAVARAM B.S,24,3126,3161,Dasaprakash,13.079687,80.254505,Motcham Theatre,13.08467,80.250119,3126_3161
1309,23C-Towards-AYANAVARAM B.S,25,3161,3410,Motcham Theatre,13.08467,80.250119,Kelleys,13.085701,80.246666,3161_3410
1309,23C-Towards-AYANAVARAM B.S,26,3410,3484,Kelleys,13.085701,80.246666,Medavakkam Tank,13.08828,80.241908,3410_3484
1309,23C-Towards-AYANAVARAM B.S,27,3484,3158,Medavakkam Tank,13.08828,80.241908,Mental Hospital,13.090511,80.240799,3484_3158
1309,23C-Towards-AYANAVARAM B.S,28,3158,3193,Mental Hospital,13.090511,80.240799,Aynavaram ESI,13.097333,80.242389,3158_3193
1310,23C-Towards-BESANT NAGAR,1,3106,3679,Aynavaram Depot,13.09844,80.242292,ESI,13.093706,80.241134,3106_3679
1310,23C-Towards-BESANT NAGAR,2,3679,3681,ESI,13.093706,80.241134,Medavakkam Tank,13.087652,80.243606,3679_3681
1310,23C-Towards-BESANT NAGAR,3,3681,3625,Medavakkam Tank,13.087652,80.243606,Kelleys,13.085824,80.246734,3681_3625
1310,23C-Towards-BESANT NAGAR,4,3625,3462,Kelleys,13.085824,80.246734,Purasaiwalkam Tank,13.083888,80.254631,3625_3462
1310,23C-Towards-BESANT NAGAR,5,3462,3107,Purasaiwalkam Tank,13.083888,80.254631,Dasaprakash,13.080876,80.25485,3462_3107
1310,23C-Towards-BESANT NAGAR,6,3107,3108,Dasaprakash,13.080876,80.25485,Egmore Railway Station,13.077801,80.261976,3107_3108
1310,23C-Towards-BESANT NAGAR,7,3108,3159,Egmore Railway Station,13.077801,80.261976,Commissioner Office,13.073685,80.261715,3108_3159
1310,23C-Towards-BESANT NAGAR,8,3159,3160,Commissioner Office,13.073685,80.261715,Pudupet,13.071619,80.264633,3159_3160
1310,23C-Towards-BESANT NAGAR,9,3160,3215,Pudupet,13.071619,80.264633,Shanthi Theater,13.067212,80.270482,3160_3215
1310,23C-Towards-BESANT NAGAR,10,3215,3413,Shanthi Theater,13.067212,80.270482,LIC,13.065774,80.26781,3215_3413
1310,23C-Towards-BESANT NAGAR,11,3413,3468,LIC,13.065774,80.26781,Whites Road/Express Avenue/ TVS,13.0604,80.26548,3413_3468
1310,23C-Towards-BESANT NAGAR,12,3468,3540,Whites Road/Express Avenue/ TVS,13.0604,80.26548,Anand/Sathyam Theatre,13.056438,80.257151,3468_3540
1310,23C-Towards-BESANT NAGAR,13,3540,3320,Anand/Sathyam Theatre,13.056438,80.257151,Thousand Lights/Church Park,13.054142,80.253604,3540_3320
1310,23C-Towards-BESANT NAGAR,14,3320,3477,Thousand Lights/Church Park,13.054142,80.253604,D.M.S,13.046934,80.248627,3320_3477
1310,23C-Towards-BESANT NAGAR,15,3477,3596,D.M.S,13.046934,80.248627,Vanavil/Anna Arivalayam,13.041556,80.247512,3477_3596
1310,23C-Towards-BESANT NAGAR,16,3596,3478,Vanavil/Anna Arivalayam,13.041556,80.247512,S.I.E.T college,13.035355,80.246172,3596_3478
1310,23C-Towards-BESANT NAGAR,17,3478,3138,S.I.E.T college,13.035355,80.246172,Military Quarters,13.032125,80.242102,3478_3138
1310,23C-Towards-BESANT NAGAR,18,3138,3110,Military Quarters,13.032125,80.242102,Nandanam/YMCA,13.029063,80.23681,3138_3110
1310,23C-Towards-BESANT NAGAR,19,3110,3688,Nandanam/YMCA,13.029063,80.23681,Saidapet,13.023344,80.227667,3110_3688
1310,23C-Towards-BESANT NAGAR,20,3688,3522,Saidapet,13.023344,80.227667,Little Mount/Saidapet Court/Chinnamalai,13.013898,80.22657,3688_3522
1310,23C-Towards-BESANT NAGAR,21,3522,3294,Little Mount/Saidapet Court/Chinnamalai,13.013898,80.22657,Anna University/Gandhi Mandabam,13.008251,80.2334,3522_3294
1310,23C-Towards-BESANT NAGAR,22,3294,3627,Anna University/Gandhi Mandabam,13.008251,80.2334,CLRI/IIT Madras,13.006883,80.240639,3294_3627
1310,23C-Towards-BESANT NAGAR,23,3627,3385,CLRI/IIT Madras,13.006883,80.240639,Gandhi Nagar/Madhya Kailash,13.006892,80.249581,3627_3385
1310,23C-Towards-BESANT NAGAR,24,3385,3429,Gandhi Nagar/Madhya Kailash,13.006892,80.249581,Adayar Signal,13.006689,80.25382,3385_3429
1310,23C-Towards-BESANT NAGAR,25,3429,3203,Adayar Signal,13.006689,80.25382,Adayar Bus Depot,12.998459,80.256085,3429_3203
1310,23C-Towards-BESANT NAGAR,26,3203,3666,Adayar Bus Depot,12.998459,80.256085,Vannandurai,12.996278,80.262441,3203_3666
1310,23C-Towards-BESANT NAGAR,27,3666,3206,Vannandurai,12.996278,80.262441,Velankanni Koil/Besant Nagar Church,12.996111,80.267669,3666_3206
1310,23C-Towards-BESANT NAGAR,28,3206,3438,Velankanni Koil/Besant Nagar Church,12.996111,80.267669,Besant Nagar,13.000314,80.265709,3206_3438
1312,47A-Towards-I.C.F,1,3438,3280,Besant Nagar,13.000314,80.265709,Adyar Depot,12.997539,80.256778,3438_3280
1312,47A-Towards-I.C.F,2,3280,3365,Adyar Depot,12.997539,80.256778,Adyar Bus Stand,13.00667,80.2555,3280_3365
1312,47A-Towards-I.C.F,3,3365,3426,Adyar Bus Stand,13.00667,80.2555,Anna University,13.008041,80.23342,3365_3426
1312,47A-Towards-I.C.F,4,3426,3441,Anna University,13.008041,80.23342,Concorde,13.010411,80.222847,3426_3441
